store_id,sku_id,stock_on_hand,calibrated_forecast_30d,calibrated_forecast_60d,calibrated_forecast_90d,planning_daily_demand,planning_stockout_risk,planning_inventory_risk,business_action,recommended_action
3,1063,154,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
5,1156,154,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
16,1076,152,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
28,1131,151,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1196,151,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
2,1028,151,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1178,151,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
23,1079,150,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1072,150,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1058,150,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
40,1009,149,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1106,148,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
33,1130,148,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
14,1088,148,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
14,1007,147,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1103,147,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
45,1144,147,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1024,146,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
27,1130,146,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
45,1089,146,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
23,1028,146,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
48,1047,146,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1153,145,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1186,145,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
39,1023,145,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
43,1042,144,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1196,144,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1001,144,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1084,144,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1080,143,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
8,1037,143,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
22,1160,143,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1107,142,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1175,142,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
20,1042,142,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
7,1149,142,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
22,1090,142,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
20,1177,142,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
14,1138,142,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
50,1100,141,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
22,1002,141,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
2,1041,141,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
13,1198,141,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
48,1128,140,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
16,1091,140,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
27,1071,140,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1038,140,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
47,1140,140,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
9,1097,139,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
46,1051,139,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
47,1127,138,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
50,1046,138,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
35,1074,138,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
42,1017,138,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
28,1107,137,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1105,137,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
21,1058,136,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
8,1060,136,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1094,136,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
5,1034,136,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1061,136,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
45,1025,135,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1145,135,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1186,135,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
23,1154,134,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1160,134,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
44,1131,134,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
47,1155,134,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1037,134,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
44,1189,133,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
6,1047,133,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1140,133,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1115,133,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
33,1093,132,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1146,131,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
45,1009,131,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1047,131,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
44,1098,130,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
5,1089,130,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
8,1134,130,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1050,130,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
46,1199,129,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
20,1180,129,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1098,128,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
47,1051,128,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1019,128,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1153,128,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
46,1100,128,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
21,1114,127,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
45,1086,127,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1109,127,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1199,127,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
20,1092,127,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
2,1085,126,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1164,126,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
5,1152,125,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
23,1033,125,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1089,125,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1044,125,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1135,125,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1008,124,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
6,1200,124,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1017,123,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
30,1033,123,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1046,123,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
46,1127,123,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
7,1098,123,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
8,1045,122,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
2,1145,122,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
36,1142,122,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
21,1089,122,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1091,121,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
28,1150,121,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1064,121,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
19,1199,121,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
9,1047,121,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1055,120,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
41,1124,120,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1160,120,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1108,120,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
43,1086,120,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
46,1014,119,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
16,1163,118,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1189,117,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1111,115,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
6,1106,115,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
10,1033,115,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
27,1081,114,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
12,1009,114,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1157,114,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1124,114,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
16,1058,114,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
10,1109,114,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
12,1181,113,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1076,113,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
33,1132,112,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1115,112,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1083,112,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
43,1099,111,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
44,1152,111,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
35,1183,110,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
19,1043,110,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1164,110,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1005,110,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
42,1161,110,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1066,109,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
6,1092,109,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
27,1173,109,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
11,1140,108,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1148,108,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1181,107,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
6,1002,106,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1076,106,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
46,1118,106,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
